Date,Open,High,Low,Close,Volume,Closen,sma,bbm,bbh,bbl,CCI,CloseOpen_g,rmax,rmin,Close_ah,Close_al,Close_ah_2,Close_al_2,Close_r,Close_f,Close_rp,Closebbh_c,Close_ah100_v,Close_74,vol
2020-03-11,78.92,80.41,77.07,77.66,6880594,72.73,93.95,93.95,107.15,80.74,-172.71,-1.62,105.10,77.66,0.0,100.0,98.0,98.6,0.00,77.66,,0.00,0,98.40,3.35
2020-03-12,74.04,74.65,67.80,67.80,12147550,67.80,92.12,92.12,107.17,77.06,-226.13,-9.20,105.10,67.80,10.0,100.0,98.06,98.6,0.00,67.80,,0.00,0,96.98,5.91
2020-03-13,69.84,73.93,66.21,67.80,10496509,66.01,90.31,90.31,106.64,73.98,-193.04,-3.01,105.10,67.80,5.0,100.0,98.03,98.6,0.00,0.00,,0.00,0,95.45,5.10
2020-03-16,63.81,66.71,60.97,64.22,11022132,65.07,88.27,88.27,105.75,70.79,-192.58,0.64,104.13,64.22,0.0,100.0,98.0,98.6,0.00,64.22,,0.00,0,93.83,5.36
2020-03-17,67.49,67.63,61.87,65.91,7881269,62.61,86.36,86.36,104.35,68.36,-159.09,-2.40,104.13,64.22,5.0,95.0,98.03,98.57,65.91,0.00,65.91,0.00,0,92.12,3.83
2020-03-18,63.33,63.79,58.69,59.31,7902696,59.32,84.12,84.12,102.99,65.24,-183.98,-6.78,103.51,59.31,0.0,100.0,98.0,98.6,0.00,59.31,,0.00,0,90.31,3.84
2020-03-19,59.19,62.84,57.26,59.32,5501206,62.30,81.91,81.91,101.17,62.65,-164.20,0.22,102.63,59.31,0.0,95.0,98.0,98.57,59.32,0.00,,0.00,0,88.40,2.67
2020-03-20,62.88,67.20,62.63,65.27,8720991,65.72,80.04,80.04,98.69,61.39,-110.85,3.66,98.30,59.31,0.0,90.0,98.0,98.54,65.27,0.00,,0.00,0,86.37,4.24
2020-03-23,62.35,68.78,61.38,66.16,5973070,69.99,78.43,78.43,96.55,60.32,-94.86,5.76,96.71,59.31,0.0,85.0,98.0,98.51,66.16,0.00,,0.00,0,84.21,2.90
2020-03-24,70.60,73.81,69.85,73.81,6895731,74.15,77.29,77.29,94.41,60.17,-28.44,4.35,95.97,59.31,0.0,80.0,98.0,98.48,73.81,0.00,,0.00,0,81.96,3.35
2020-03-25,75.70,76.48,71.26,74.48,5656416,74.62,76.21,76.21,92.20,60.23,-15.18,-1.64,94.21,59.31,0.0,75.0,98.0,98.45,74.48,0.00,,0.00,0,79.64,2.75
2020-03-26,72.58,75.18,72.15,74.76,4670634,72.92,75.24,75.24,90.09,60.39,-4.53,2.92,90.80,59.31,0.0,70.0,98.0,98.42,74.76,0.00,74.76,0.00,0,77.33,2.27
2020-03-27,72.97,74.12,70.41,71.07,4682288,72.20,74.25,74.25,88.23,60.28,-31.90,-2.67,89.62,59.31,0.0,65.0,98.0,98.39,0.00,71.07,,0.00,0,75.09,2.28
2020-03-30,71.56,73.32,70.26,73.32,3165604,74.40,73.46,73.46,86.52,60.39,-1.46,2.40,89.62,59.31,5.0,60.0,98.03,98.36,73.32,0.00,,0.00,0,73.02,1.54
2020-03-31,74.34,76.90,73.42,75.48,5078327,73.80,72.75,72.75,84.71,60.78,31.96,1.51,89.59,59.31,0.0,55.0,98.0,98.33,75.48,0.00,75.48,0.00,0,71.23,2.47
2020-04-01,73.07,73.39,71.52,72.12,4274737,73.28,71.88,71.88,82.48,61.28,3.23,-1.32,87.76,59.31,0.0,50.0,98.0,98.3,0.00,72.12,,0.00,0,69.79,2.08
2020-04-02,72.05,75.16,71.80,74.43,5029019,74.40,71.21,71.21,80.49,61.93,48.60,3.20,84.92,59.31,0.0,45.0,98.0,98.27,74.43,0.00,74.43,0.00,0,68.78,2.45
2020-04-03,74.17,75.38,73.72,74.37,3277516,77.13,70.68,70.68,78.88,62.49,63.02,0.27,78.42,59.31,0.0,40.0,98.0,98.24,0.00,74.37,,0.00,0,68.19,1.59
2020-04-06,77.84,79.95,77.46,79.89,3990445,81.10,70.76,70.76,79.10,62.41,153.18,2.57,79.89,59.31,100.0,35.0,98.6,98.21,79.89,0.00,,79.10,100.0,68.03,1.94
2020-04-07,82.68,84.46,81.90,82.31,5116911,81.04,70.97,70.97,79.81,62.14,179.59,-0.45,82.31,59.31,100.0,30.0,98.6,98.18,82.31,0.00,82.31,0.00,100.0,68.25,2.49
2020-04-08,81.39,81.39,78.42,79.77,3876088,79.51,71.08,71.08,80.10,62.06,134.82,-2.03,82.31,59.31,95.0,25.0,98.57,98.15,0.00,79.77,,-80.10,0,68.79,1.88
2020-04-09,80.63,81.69,78.34,79.25,4318461,79.96,71.65,71.65,80.95,62.35,114.34,-1.74,82.31,59.31,90.0,20.0,98.54,98.12,0.00,79.25,,0.00,0,69.54,2.10
2020-04-14,80.51,81.55,79.26,80.66,2715462,78.60,72.30,72.30,81.91,62.68,121.75,0.19,82.31,59.31,85.0,15.0,98.51,98.09,80.66,0.00,80.66,0.00,0,70.43,1.32
2020-04-15,80.67,80.74,76.01,76.54,3960255,76.17,72.91,72.91,82.23,63.59,54.50,-5.40,82.31,59.31,80.0,10.0,98.48,98.06,0.00,76.54,,0.00,0,71.38,1.93
2020-04-16,77.40,77.61,75.22,75.79,3380510,77.12,73.41,73.41,82.47,64.34,36.83,-2.12,82.31,59.31,75.0,5.0,98.45,98.03,0.00,75.79,,0.00,0,72.35,1.64
2020-04-17,78.43,80.43,78.17,78.44,4552456,78.65,74.36,74.36,82.26,66.46,72.28,0.01,82.31,59.32,70.0,0.0,98.42,98.0,78.44,0.00,,0.00,0,73.28,2.21
2020-04-20,79.34,79.55,76.45,78.86,2780457,77.20,75.34,75.34,81.60,69.08,78.76,-0.61,82.31,65.27,65.0,0.0,98.39,98.0,78.86,0.00,78.86,0.00,0,74.15,1.35
2020-04-21,78.01,78.12,74.80,75.54,3603011,76.26,75.85,75.85,81.16,70.54,-8.24,-3.27,82.31,66.16,60.0,0.0,98.36,98.0,0.00,75.54,,0.00,0,74.96,1.75
2020-04-22,76.29,77.22,75.61,76.98,2791824,77.55,76.39,76.39,80.64,72.15,19.35,0.90,82.31,71.07,55.0,0.0,98.33,98.0,76.98,0.00,,0.00,0,75.69,1.36
2020-04-23,77.26,78.47,76.18,78.11,2693909,77.27,76.61,76.61,80.80,72.42,50.21,1.09,82.31,71.07,50.0,15.0,98.3,98.09,78.11,0.00,78.11,0.00,0,76.34,1.31
2020-04-24,76.87,78.32,76.29,76.42,2830696,78.04,76.71,76.71,80.83,72.58,-9.68,-0.59,82.31,71.07,45.0,10.0,98.27,98.06,0.00,76.42,,0.00,0,76.89,1.38
2020-04-27,78.14,79.68,77.79,79.65,2691959,81.18,76.95,76.95,81.12,72.78,90.55,1.90,82.31,71.07,40.0,5.0,98.24,98.03,79.65,0.00,,0.00,0,77.34,1.31
2020-04-28,79.65,83.40,79.55,82.70,4364395,84.15,77.53,77.53,81.60,73.46,177.75,3.69,82.70,72.12,100.0,0.0,98.6,98.0,82.70,0.00,,81.60,100.0,77.68,2.12
2020-04-29,82.72,86.00,82.32,85.60,3449532,84.05,78.15,78.15,82.69,73.60,229.50,3.36,85.60,72.12,100.0,10.0,98.6,98.06,85.60,0.00,85.60,0.00,100.0,77.91,1.68
2020-04-30,86.51,86.70,82.09,82.50,4575460,80.61,78.50,78.50,83.15,73.84,120.46,-4.86,85.60,72.12,95.0,5.0,98.57,98.03,0.00,82.50,,-83.15,0,78.05,2.22
2020-05-04,80.28,80.53,78.15,78.72,3778433,80.04,78.83,78.83,82.98,74.68,-3.59,-1.98,85.60,74.37,90.0,0.0,98.54,98.0,0.00,78.72,,0.00,0,78.12,1.84
2020-05-05,80.28,81.49,79.22,81.35,2710532,80.85,79.17,79.17,83.13,75.22,77.06,1.32,85.60,74.37,85.0,5.0,98.51,98.03,81.35,0.00,81.35,0.00,0,78.16,1.32
2020-05-06,81.45,81.70,79.99,80.35,1991219,81.25,79.47,79.47,83.11,75.83,33.81,-1.37,85.60,75.54,80.0,0.0,98.48,98.0,0.00,80.35,,0.00,0,78.20,0.97
2020-05-07,79.64,82.14,79.40,82.14,2584259,84.10,79.58,79.58,83.31,75.85,95.91,3.04,85.60,75.54,75.0,45.0,98.45,98.27,82.14,0.00,,0.00,0,78.29,1.26
2020-05-08,85.26,87.80,83.88,86.06,4559752,85.96,79.77,79.77,83.94,75.60,211.01,0.93,86.06,75.54,100.0,40.0,98.6,98.24,86.06,0.00,86.06,83.94,100.0,78.45,2.22
2020-05-11,87.09,87.80,85.07,85.86,2753249,85.73,80.08,80.08,84.66,75.49,176.54,-1.43,86.06,75.54,95.0,35.0,98.57,98.21,0.00,85.86,,0.00,0,78.69,1.34
2020-05-12,85.23,86.08,84.47,85.60,2292179,84.74,80.39,80.39,85.28,75.50,149.07,0.43,86.06,75.54,90.0,30.0,98.54,98.18,0.00,85.60,,0.00,0,79.01,1.11
2020-05-13,84.29,84.97,83.08,83.88,2788298,82.93,80.55,80.55,85.56,75.54,92.92,-0.49,86.06,75.54,85.0,25.0,98.51,98.15,0.00,83.88,,-85.56,0,79.40,1.36
2020-05-14,82.81,83.72,80.13,81.98,3240074,82.95,80.83,80.83,85.67,75.98,33.31,-1.01,86.06,75.54,80.0,20.0,98.48,98.12,0.00,81.98,,0.00,0,79.85,1.58
2020-05-15,82.76,84.77,82.56,83.92,3138850,86.47,81.23,81.23,85.87,76.59,81.08,1.38,86.06,75.54,75.0,15.0,98.45,98.09,83.92,0.00,,0.00,0,80.32,1.53
2020-05-18,85.99,89.23,85.66,89.02,3940974,89.74,81.76,81.76,86.90,76.62,197.76,3.40,89.02,75.54,100.0,10.0,98.6,98.06,89.02,0.00,,86.90,100.0,80.81,1.92
2020-05-19,90.83,90.90,87.72,90.45,3950680,91.18,82.34,82.34,88.05,76.63,198.74,-0.42,90.45,75.54,100.0,5.0,98.6,98.03,90.45,0.00,,0.00,100.0,81.29,1.92
2020-05-20,89.98,92.35,89.36,91.90,2360937,91.59,83.16,83.16,89.15,77.17,204.24,2.09,91.90,76.42,100.0,0.0,98.6,98.0,91.90,0.00,91.90,0.00,100.0,81.76,1.15
2020-05-21,91.00,92.49,90.40,91.28,1537702,91.24,83.87,83.87,90.01,77.73,168.84,0.31,91.90,76.42,95.0,10.0,98.57,98.06,0.00,91.28,,0.00,0,82.22,0.75
2020-05-22,89.83,92.01,89.56,91.19,1768283,92.35,84.53,84.53,90.77,78.29,149.50,1.49,91.90,76.42,90.0,5.0,98.54,98.03,0.00,91.19,,0.00,0,82.69,0.86
2020-05-25,92.04,93.56,91.06,93.51,1503189,94.69,85.38,85.38,91.62,79.14,182.31,1.57,93.51,78.72,100.0,0.0,98.6,98.0,93.51,0.00,,0.00,100.0,83.18,0.73
2020-05-26,94.99,96.24,94.19,95.87,2730936,96.15,86.19,86.19,92.94,79.45,200.72,0.92,95.87,78.72,100.0,20.0,98.6,98.12,95.87,0.00,,0.00,100.0,83.70,1.33
2020-05-27,96.12,98.38,95.63,96.43,2611695,96.49,86.88,86.88,94.24,79.52,181.73,0.32,96.43,78.72,100.0,15.0,98.6,98.09,96.43,0.00,,0.00,100.0,84.27,1.27
2020-05-28,96.96,97.10,95.67,96.54,2485258,96.27,87.43,87.43,95.36,79.49,160.78,-0.44,96.54,78.72,100.0,10.0,98.6,98.06,96.54,0.00,96.54,0.00,100.0,84.91,1.21
2020-05-29,95.46,97.17,95.12,95.99,3760943,97.69,88.10,88.10,96.29,79.91,134.83,0.55,96.54,78.72,95.0,5.0,98.57,98.03,0.00,95.99,,-96.29,0,85.62,1.83
2020-06-02,97.82,99.51,97.62,99.39,3405614,100.84,89.14,89.14,97.44,80.83,172.90,1.58,99.39,80.35,100.0,0.0,98.6,98.0,99.39,0.00,,97.44,100.0,86.41,1.66
2020-06-03,100.06,102.51,99.34,102.28,3392156,102.12,90.18,90.18,99.03,81.34,191.47,2.17,102.28,80.35,100.0,5.0,98.6,98.03,102.28,0.00,102.28,0.00,100.0,87.28,1.65
2020-06-04,101.71,103.21,101.03,101.95,3376997,103.85,91.26,91.26,100.22,82.31,167.13,0.24,102.28,81.98,95.0,0.0,98.57,98.0,0.00,101.95,,0.00,0,88.23,1.64
2020-06-05,103.17,106.16,102.75,105.75,3909266,105.55,92.44,92.44,101.95,82.94,196.00,2.44,105.75,81.98,100.0,25.0,98.6,98.15,105.75,0.00,105.75,0.00,100.0,89.25,1.90
2020-06-08,104.54,106.62,103.58,105.34,2340060,104.77,93.41,93.41,103.48,83.34,165.92,0.76,105.75,81.98,95.0,20.0,98.57,98.12,0.00,105.34,,0.00,0,90.31,1.14
2020-06-09,105.22,105.90,102.92,104.19,2855644,103.41,94.32,94.32,104.61,84.04,134.31,-0.99,105.75,81.98,90.0,15.0,98.54,98.09,0.00,104.19,,-104.61,0,91.41,1.39
2020-06-10,104.83,105.84,102.12,102.63,2476501,99.60,95.17,95.17,105.35,85.00,102.57,-2.14,105.75,81.98,85.0,10.0,98.51,98.06,0.00,102.63,,0.00,0,92.54,1.20
2020-06-11,99.65,99.65,96.56,96.56,4136708,96.29,95.81,95.81,105.28,86.33,11.10,-3.20,105.75,81.98,80.0,5.0,98.48,98.03,0.00,96.56,,0.00,0,93.69,2.01
2020-06-12,95.60,98.63,94.99,96.02,3099229,95.48,96.51,96.51,104.82,88.20,-8.27,0.44,105.75,83.92,75.0,0.0,98.45,98.0,0.00,96.02,,0.00,0,94.84,1.51
2020-06-15,92.72,95.95,92.37,94.94,2298126,96.84,97.06,97.06,104.29,89.83,-41.07,2.34,105.75,89.02,70.0,0.0,98.42,98.0,0.00,94.94,,0.00,0,95.96,1.12
2020-06-16,97.27,99.84,96.31,98.73,3770358,99.24,97.55,97.55,104.29,90.81,24.57,1.48,105.75,90.45,65.0,0.0,98.39,98.0,98.73,0.00,,0.00,0,97.03,1.83
2020-06-17,98.75,100.95,98.30,99.75,2369804,99.89,98.01,98.01,104.36,91.66,38.33,1.00,105.75,91.19,60.0,0.0,98.36,98.0,99.75,0.00,,0.00,0,98.02,1.15
2020-06-18,99.18,101.87,98.89,100.02,2449420,100.59,98.42,98.42,104.46,92.38,37.12,0.84,105.75,91.19,55.0,10.0,98.33,98.06,100.02,0.00,,0.00,0,98.89,1.19
2020-06-19,100.33,102.20,100.13,101.15,6638775,100.56,98.91,98.91,104.53,93.30,55.82,0.81,105.75,91.19,50.0,5.0,98.3,98.03,101.15,0.00,101.15,0.00,0,99.61,3.23
2020-06-22,100.33,101.44,99.32,99.96,1857497,100.64,99.35,99.35,104.36,94.34,17.05,-0.37,105.75,93.51,45.0,0.0,98.27,98.0,0.00,99.96,,0.00,0,100.14,0.90
2020-06-23,100.43,102.61,99.84,101.32,2075756,99.99,99.74,99.74,104.39,95.09,47.52,0.88,105.75,94.94,40.0,0.0,98.24,98.0,101.32,0.00,101.32,0.00,0,100.47,1.01
2020-06-24,101.09,101.65,98.62,98.65,1463959,99.07,99.88,99.88,104.37,95.39,-38.30,-2.47,105.75,94.94,35.0,65.0,98.21,98.39,0.00,98.65,,0.00,0,100.61,0.71
2020-06-25,98.30,100.21,97.18,99.49,1764133,99.36,100.03,100.03,104.38,95.68,-17.45,1.20,105.75,94.94,30.0,60.0,98.18,98.36,99.49,0.00,99.49,0.00,0,100.59,0.86
2020-06-26,100.64,102.06,99.22,99.22,1625039,100.13,100.17,100.17,104.37,95.96,-31.49,-1.43,105.75,94.94,25.0,55.0,98.15,98.33,0.00,99.22,,0.00,0,100.44,0.79
2020-06-29,98.69,102.08,98.69,101.03,2070067,101.55,100.42,100.42,104.40,96.44,21.50,2.32,105.75,94.94,20.0,50.0,98.12,98.3,101.03,0.00,,0.00,0,100.21,1.01
2020-06-30,101.23,102.36,100.52,102.06,1784282,101.69,100.55,100.55,104.55,96.55,52.80,0.81,105.75,94.94,15.0,45.0,98.09,98.27,102.06,0.00,102.06,0.00,0,99.96,0.87
2020-07-01,100.70,102.53,100.10,101.32,1411517,102.57,100.50,100.50,104.47,96.54,28.80,0.61,105.75,94.94,10.0,40.0,98.06,98.24,0.00,101.32,,0.00,0,99.75,0.69
2020-07-02,102.36,104.69,101.79,103.82,1906678,103.57,100.60,100.60,104.68,96.52,110.61,1.41,105.75,94.94,5.0,35.0,98.03,98.21,103.82,0.00,103.82,0.00,0,99.61,0.93
2020-07-03,103.76,104.07,102.71,103.31,906191,104.24,100.48,100.48,104.30,96.65,103.77,-0.44,105.34,94.94,0.0,30.0,98.0,98.18,0.00,103.31,,0.00,0,99.54,0.44
2020-07-06,105.03,105.98,104.36,105.16,1443444,105.25,100.47,100.47,104.27,96.67,172.87,0.12,105.16,94.94,0.0,25.0,98.0,98.15,105.16,0.00,,104.27,0,99.56,0.70
2020-07-07,104.58,105.71,104.29,105.34,1120444,104.21,100.52,100.52,104.46,96.59,171.48,0.72,105.34,94.94,100.0,20.0,98.6,98.12,105.34,0.00,105.34,0.00,100.0,99.66,0.54
2020-07-08,104.52,105.84,103.08,103.08,1742822,103.04,100.55,100.55,104.51,96.59,89.58,-1.40,105.34,94.94,95.0,15.0,98.57,98.09,0.00,103.08,,-104.51,0,99.84,0.85
2020-07-09,103.84,104.93,102.65,103.00,1605291,104.11,100.87,100.87,104.67,97.07,78.52,-0.82,105.34,94.94,90.0,10.0,98.54,98.06,0.00,103.00,,0.00,0,100.07,0.78
2020-07-10,102.71,105.65,102.41,105.22,1796971,105.81,101.33,101.33,105.01,97.65,148.08,2.39,105.34,94.94,85.0,5.0,98.51,98.03,105.22,0.00,,105.01,0,100.34,0.87
2020-07-13,106.19,107.07,105.30,106.39,1432198,106.69,101.90,101.90,105.26,98.54,187.02,0.19,106.39,98.65,100.0,0.0,98.6,98.0,106.39,0.00,,0.00,100.0,100.65,0.70
2020-07-14,104.93,106.99,104.48,106.99,1772153,108.06,102.31,102.31,105.86,98.77,184.61,1.93,106.99,98.65,100.0,30.0,98.6,98.18,106.99,0.00,,0.00,100.0,101.01,0.86
2020-07-15,107.15,110.29,106.88,109.12,2340301,109.25,102.78,102.78,106.81,98.75,220.29,1.81,109.12,98.65,100.0,25.0,98.6,98.15,109.12,0.00,,0.00,100.0,101.39,1.14
2020-07-16,108.14,109.96,106.80,109.37,1758662,109.31,103.25,103.25,107.66,98.84,194.23,1.12,109.37,98.65,100.0,20.0,98.6,98.12,109.37,0.00,109.37,0.00,100.0,101.81,0.86
2020-07-17,108.84,109.72,108.32,109.25,1919798,110.14,103.66,103.66,108.39,98.92,165.58,0.38,109.37,98.65,95.0,15.0,98.57,98.09,0.00,109.25,,0.00,0,102.25,0.93
2020-07-20,108.92,111.30,108.24,111.03,1457709,111.80,104.21,104.21,109.30,99.11,187.47,1.90,111.03,98.65,100.0,10.0,98.6,98.06,111.03,0.00,,0.00,100.0,102.72,0.71
2020-07-21,112.04,114.09,111.83,112.57,2613910,112.31,104.77,104.77,110.40,99.15,194.08,0.47,112.57,98.65,100.0,5.0,98.6,98.03,112.57,0.00,112.57,0.00,100.0,103.21,1.27
2020-07-22,112.18,112.90,111.22,112.04,1565661,111.99,105.44,105.44,111.12,99.76,162.54,-0.12,112.57,99.22,95.0,0.0,98.57,98.0,0.00,112.04,,0.00,0,103.73,0.76
2020-07-23,111.77,112.64,111.03,111.94,1433412,110.91,106.06,106.06,111.74,100.39,144.96,0.15,112.57,99.22,90.0,5.0,98.54,98.03,0.00,111.94,,0.00,0,104.26,0.70
2020-07-24,110.73,111.01,109.64,109.88,1299579,110.13,106.60,106.60,111.92,101.28,86.42,-0.77,112.57,101.03,85.0,0.0,98.51,98.0,0.00,109.88,,-111.92,0,104.83,0.63
2020-07-27,109.02,111.09,108.67,110.38,1037480,110.75,107.06,107.06,112.18,101.95,90.83,1.23,112.57,101.32,80.0,0.0,98.48,98.0,110.38,0.00,,0.00,0,105.42,0.50
2020-07-28,110.40,111.53,109.70,111.11,1071472,111.36,107.52,107.52,112.50,102.53,101.00,0.64,112.57,101.32,75.0,5.0,98.45,98.03,111.11,0.00,,0.00,0,106.05,0.52
2020-07-29,111.07,111.92,110.72,111.61,1367655,109.31,108.03,108.03,112.73,103.34,106.75,0.48,112.57,103.00,70.0,0.0,98.42,98.0,111.61,0.00,111.61,0.00,0,106.70,0.66
2020-07-30,111.42,111.46,105.57,107.01,2499578,106.27,108.19,108.19,112.69,103.69,-36.70,-4.12,112.57,103.00,65.0,25.0,98.39,98.15,0.00,107.01,,0.00,0,107.36,1.22
2020-07-31,106.60,108.01,105.36,105.53,2048592,107.33,108.30,108.30,112.60,104.00,-90.16,-1.01,112.57,103.00,60.0,20.0,98.36,98.12,0.00,105.53,,0.00,0,108.01,1.00
2020-08-03,105.61,109.92,105.61,109.12,1831534,108.42,108.50,108.50,112.68,104.32,20.79,3.22,112.57,103.00,55.0,15.0,98.33,98.09,109.12,0.00,109.12,0.00,0,108.62,0.89
2020-08-04,109.88,110.81,107.68,107.71,1577821,108.45,108.62,108.62,112.68,104.56,-31.29,-2.01,112.57,103.00,50.0,10.0,98.3,98.06,0.00,107.71,,0.00,0,109.16,0.77
2020-08-05,107.93,109.64,107.77,109.18,1429196,110.07,108.92,108.92,112.55,105.29,9.93,1.14,112.57,103.00,45.0,5.0,98.27,98.03,109.18,0.00,,0.00,0,109.60,0.69
2020-08-06,112.04,114.18,109.53,110.95,2870542,111.96,109.32,109.32,112.43,106.21,73.47,-0.98,112.57,105.22,40.0,0.0,98.24,98.0,110.95,0.00,,0.00,0,109.93,1.40
2020-08-07,111.07,114.18,110.97,112.96,1925289,112.86,109.71,109.71,112.70,106.71,152.06,1.67,112.96,105.53,100.0,0.0,98.6,98.0,112.96,0.00,112.96,112.70,100.0,110.13,0.94
2020-08-10,113.27,113.97,112.59,112.76,1223466,113.59,110.03,110.03,112.96,107.10,130.64,-0.45,112.96,105.53,95.0,70.0,98.57,98.42,0.00,112.76,,-112.96,0,110.21,0.59
2020-08-11,113.40,115.31,113.40,114.42,1928392,114.88,110.40,110.40,113.45,107.34,184.25,0.89,114.42,105.53,100.0,65.0,98.6,98.39,114.42,0.00,,113.45,100.0,110.19,0.94
2020-08-12,113.81,115.76,113.46,115.33,1458151,114.88,110.71,110.71,114.10,107.32,190.94,1.32,115.33,105.53,100.0,60.0,98.6,98.36,115.33,0.00,115.33,0.00,100.0,110.11,0.71
2020-08-13,115.16,116.03,114.36,114.42,1312878,113.83,110.96,110.96,114.51,107.41,136.50,-0.65,115.33,105.53,95.0,55.0,98.57,98.33,0.00,114.42,,-114.51,0,109.99,0.64
2020-08-14,113.99,114.57,112.57,113.23,1065652,113.33,111.16,111.16,114.73,107.59,81.23,-0.67,115.33,105.53,90.0,50.0,98.54,98.3,0.00,113.23,,0.00,0,109.89,0.52
2020-08-17,112.92,114.50,112.92,113.42,1005951,113.54,111.28,111.28,114.92,107.64,82.40,0.44,115.33,105.53,85.0,45.0,98.51,98.27,113.42,0.00,,0.00,0,109.84,0.49
2020-08-18,113.13,114.94,112.78,113.66,1208452,114.32,111.33,111.33,115.03,107.64,88.19,0.47,115.33,105.53,80.0,40.0,98.48,98.24,113.66,0.00,,0.00,0,109.88,0.59
2020-08-19,113.38,115.04,113.09,114.98,947930,114.18,111.48,111.48,115.34,107.62,126.85,1.39,115.33,105.53,75.0,35.0,98.45,98.21,114.98,0.00,114.98,0.00,0,110.04,0.46
2020-08-20,113.68,113.83,112.49,113.37,1063840,113.17,111.55,111.55,115.46,107.65,65.18,-0.27,115.33,105.53,70.0,30.0,98.42,98.18,0.00,113.37,,0.00,0,110.31,0.52
2020-08-21,113.62,114.30,111.40,112.96,1627770,114.59,111.71,111.71,115.59,107.82,45.16,-0.58,115.33,105.53,65.0,25.0,98.39,98.15,0.00,112.96,,0.00,0,110.68,0.79
2020-08-24,113.60,116.21,113.60,116.21,1612227,115.90,112.00,112.00,116.10,107.89,143.64,2.25,116.21,105.53,100.0,20.0,98.6,98.12,116.21,0.00,116.21,116.10,100.0,111.13,0.78
2020-08-25,116.41,116.97,115.47,115.59,1365089,116.30,112.22,112.22,116.46,107.98,111.15,-0.71,116.21,105.53,95.0,15.0,98.57,98.09,0.00,115.59,,-116.46,0,111.61,0.66
2020-08-26,115.55,117.05,114.87,117.01,1093423,116.57,112.49,112.49,116.98,108.00,140.82,1.25,117.01,105.53,100.0,10.0,98.6,98.06,117.01,0.00,117.01,116.98,100.0,112.11,0.53
2020-08-27,116.91,117.55,115.90,116.13,1291270,115.66,112.95,112.95,117.19,108.70,104.97,-0.67,117.01,105.53,95.0,5.0,98.57,98.03,0.00,116.13,,-117.19,0,112.58,0.63
2020-08-28,116.48,117.03,114.98,115.18,1593671,113.93,113.43,113.43,116.95,109.91,69.65,-1.13,117.01,107.71,90.0,0.0,98.54,98.0,0.00,115.18,,0.00,0,113.00,0.77
2020-08-31,115.41,115.94,112.64,112.68,1957078,113.27,113.61,113.61,116.84,110.37,-40.15,-2.42,117.01,107.71,85.0,5.0,98.51,98.03,0.00,112.68,,0.00,0,113.36,0.95
2020-09-01,113.79,114.71,112.14,113.85,1660362,114.95,113.91,113.91,116.50,111.33,-3.49,0.05,117.01,109.18,80.0,0.0,98.48,98.0,113.85,0.00,,0.00,0,113.66,0.81
2020-09-02,114.44,116.83,114.16,116.05,2201662,114.94,114.26,114.26,116.40,112.11,117.01,1.39,117.01,110.95,75.0,0.0,98.45,98.0,116.05,0.00,116.05,0.00,0,113.92,1.07
2020-09-03,116.42,117.22,113.01,113.83,2260927,113.28,114.40,114.40,116.26,112.55,-43.15,-2.28,117.01,112.68,70.0,0.0,98.42,98.0,0.00,113.83,,0.00,0,114.13,1.10
2020-09-04,113.07,115.22,111.53,112.72,2048237,113.48,114.39,114.39,116.27,112.51,-124.59,-0.31,117.01,112.68,65.0,80.0,98.39,98.48,0.00,112.72,,0.00,0,114.31,1.00
2020-09-07,113.01,114.63,112.72,114.24,1049626,113.36,114.46,114.46,116.26,112.66,-17.43,1.08,117.01,112.68,60.0,75.0,98.36,98.45,114.24,0.00,114.24,0.00,0,114.46,0.51
2020-09-08,114.26,114.30,111.57,112.47,1779804,113.79,114.37,114.37,116.27,112.46,-139.38,-1.59,117.01,112.47,55.0,100.0,98.33,98.6,0.00,112.47,,0.00,0,114.59,0.87
2020-09-09,112.64,115.29,112.64,115.10,1426686,114.85,114.36,114.36,116.25,112.46,55.06,2.14,117.01,112.47,50.0,95.0,98.3,98.57,115.10,0.00,115.10,0.00,0,114.69,0.69
2020-09-10,115.41,116.21,113.74,114.59,1365432,114.37,114.36,114.36,116.26,112.47,16.73,-0.72,117.01,112.47,45.0,90.0,98.27,98.54,0.00,114.59,,0.00,0,114.75,0.66
2020-09-11,114.85,114.85,113.38,114.14,1383940,113.99,114.41,114.41,116.27,112.55,-20.24,-0.62,117.01,112.47,40.0,85.0,98.24,98.51,0.00,114.14,,0.00,0,114.78,0.67
2020-09-14,114.96,115.51,113.56,113.83,1175283,113.86,114.43,114.43,116.27,112.59,-45.55,-0.99,117.01,112.47,35.0,80.0,98.21,98.48,0.00,113.83,,0.00,0,114.76,0.57
2020-09-15,113.74,114.34,112.96,113.89,1748615,114.76,114.44,114.44,116.27,112.61,-42.06,0.13,117.01,112.47,30.0,75.0,98.18,98.45,113.89,0.00,,0.00,0,114.70,0.85
2020-09-16,113.85,115.63,113.48,115.63,1610631,115.81,114.47,114.47,116.34,112.61,86.83,1.54,117.01,112.47,25.0,70.0,98.15,98.42,115.63,0.00,,0.00,0,114.62,0.78
2020-09-17,114.50,116.27,113.91,115.98,1469476,115.30,114.60,114.60,116.49,112.72,102.24,1.28,117.01,112.47,20.0,65.0,98.12,98.39,115.98,0.00,115.98,0.00,0,114.51,0.71
